1, Cao Bá Nhạ, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0877541,108.2400765
28, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0894792,108.2435866
29, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0894925,108.2442272
30, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0894693,108.243631
31, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0895057,108.2443633
32, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0894556,108.2436778
33, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0894007,108.2445086
34, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0894603,108.2437305
35, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0895435,108.2446421
36, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0895267,108.2437473
37, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0897377,108.2453084
38, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.089455,108.2437987
39, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0895135,108.2447212
40, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0894324,108.2438474
41, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.089484,108.2447636
42, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.089443,108.2438894
43, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.089397,108.2451081
44, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0894278,108.2439394
45, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0895664,108.2454385
46, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0894199,108.2439938
47, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0893823,108.2457429
48, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0893904,108.2441128
49, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0895401,108.2457909
50, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0893868,108.2442127
51, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0894266,108.2460985
52, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0893231,108.2442965
53, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0893431,108.2458355
54, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0893984,108.2444221
55, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0894386,108.2462603
56, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0893257,108.2445958
57, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0894039,108.246288
58, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0893067,108.244682
59, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0893134,108.2464394
60, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0893155,108.2447711
61, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0893969,108.2465436
62, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0893099,108.2448169
63, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0895135,108.2469942
64, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0893245,108.2448622
65, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.08938,108.2472351
66, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0893117,108.2448904
67, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0891166,108.2476188
69, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0889653,108.2480156
70, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0893173,108.2452156
71, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0888662,108.2482842
72, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0892119,108.2452548
73, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0887922,108.2484716
74, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0892817,108.2452767
75, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0887717,108.248627
76, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0892675,108.2453242
77, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.088771,108.2486289
78, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0892641,108.2453725
79, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.088771,108.2486289
80, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0892607,108.2454208
81, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.088771,108.2486289
82, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.089276,108.2454706
83, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.088771,108.2486289
84, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0892785,108.2454874
85, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.088771,108.2486289
86, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0892597,108.2455189
87, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.088771,108.2486289
88, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.089281,108.2455564
89, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.088771,108.2486289
90, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0892717,108.2455988
91, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.088771,108.2486289
92, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0892697,108.2456435
93, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.088771,108.2486289
94, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0892639,108.245714
95, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.088771,108.2486289
96, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0892684,108.2457575
97, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.088771,108.2486289
98, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0892583,108.2458522
99, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.088771,108.2486289
100, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0892395,108.2458808
101, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.088771,108.2486289
102, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0892508,108.2459466
103, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.088771,108.2486289
104, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0892173,108.2460501
105, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.088771,108.2486289
106, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0892224,108.24616
107, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.088771,108.2486289
108, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0892085,108.2462516
109, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.088771,108.2486289
110, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0892164,108.2463439
111, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.088771,108.2486289
112, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0893134,108.2464394
113, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.088771,108.2486289
114, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0893134,108.2464394
115, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.088771,108.2486289
116, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0893093,108.246583
117, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.088771,108.2486289
118, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0892296,108.2465134
119, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0886621,108.2486438
120, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0891457,108.2466737
121, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0886621,108.2486438
122, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0892029,108.2467206
123, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0886621,108.2486438
124, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0891447,108.246786
125, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0886621,108.2486438
126, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0891684,108.2468451
127, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0886621,108.2486438
128, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.089237,108.2471701
129, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0886621,108.2486438
130, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0891964,108.2472266
131, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0886621,108.2486438
132, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0891261,108.2472694
133, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0886621,108.2486438
134, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0890953,108.2474157
135, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0886621,108.2486438
136, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0889634,108.2476462
137, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0886621,108.2486438
138, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0889341,108.2476824
139, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0886621,108.2486438
140, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0888721,108.247705
141, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0886621,108.2486438
142, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0888921,108.2478018
143, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0886621,108.2486438
144, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0888815,108.2478436
145, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0886621,108.2486438
146, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0888999,108.2479771
147, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0886621,108.2486438
148, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0887946,108.2480114
149, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0886621,108.2486438
150, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0887641,108.2480964
151, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0886621,108.2486438
152, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0887257,108.2481604
153, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0886621,108.2486438
154, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0887183,108.2482368
155, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0886621,108.2486438
156, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0886793,108.2483171
157, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0886621,108.2486438
158, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0887066,108.2485061
159, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0886621,108.2486438
160, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0886092,108.2485732
161, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0886621,108.2486438
162, Trương Định, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam,16.0885888,108.2486191
