1, Đ. An Mỹ, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0642329,108.2311651
26, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0526761,108.2336923
27, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0521881,108.2337521
28, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0521881,108.2337521
29, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0521977,108.2338272
30, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0521613,108.2337558
31, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0521439,108.2338338
32, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0521246,108.2337609
33, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0521247,108.2338388
34, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0520948,108.233765
35, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0520842,108.2338422
36, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0520747,108.2337678
37, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0520747,108.2337678
38, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0520747,108.2337678
39, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0520747,108.2337678
40, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0520747,108.2337678
41, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0517389,108.2341578
42, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0517389,108.2341578
43, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0517389,108.2341578
44, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0517389,108.2341578
45, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0517389,108.2341578
46, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0517389,108.2341578
47, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0518093,108.2341475
48, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0517389,108.2341578
49, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0517389,108.2341578
50, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0517389,108.2341578
51, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0518728,108.2338027
52, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0518728,108.2338027
53, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0518728,108.2338027
54, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0518728,108.2338027
55, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0517241,108.2342349
56, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0518728,108.2338027
57, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0519258,108.2344959
58, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0518496,108.2345628
59, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0518588,108.2345796
60, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0518679,108.2345963
61, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.051877,108.2346131
62, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0518861,108.2346299
63, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0518952,108.2346466
64, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0519043,108.2346634
65, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.051914,108.2346798
66, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0519242,108.2346959
67, Phan Huy Chú, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0519967,108.2346693
1, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0540112,108.2337204
2, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0538519,108.2337371
3, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0540253,108.2338026
4, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0538862,108.233778
5, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0540321,108.2339432
6, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0538922,108.233823
7, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0540488,108.2340093
8, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0538983,108.233868
9, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0540521,108.2340168
10, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0539043,108.233913
11, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0540549,108.2340858
12, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0539498,108.2339523
13, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0540613,108.2340849
14, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0539189,108.2340213
15, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0540894,108.2347112
16, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0539274,108.2340846
17, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0540678,108.2347147
18, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0539359,108.2341478
19, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0540917,108.2347268
20, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0540298,108.2346283
21, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0540941,108.2347424
22, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0540952,108.2347502
23, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0540964,108.234758
24, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0540976,108.2347658
25, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0540987,108.2347736
26, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0540503,108.2347894
27, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0541035,108.2348052
28, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.054107,108.2348291
29, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0541106,108.2348529
30, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0540646,108.2348848
31, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0541174,108.234898
32, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0540713,108.2349273
33, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0541223,108.2349309
34, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.054124,108.2349424
35, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0541257,108.234954
36, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0540779,108.2349735
37, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0541274,108.2349655
38, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.054176,108.2357071
39, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0542883,108.2357514
40, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0541761,108.235707
41, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0542919,108.2357954
42, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0541822,108.2357574
43, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0543178,108.2358619
44, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0541824,108.2357574
45, Đương Phan Huy Ích, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.054329,108.2359459
1, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0636383,108.2321749
1, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0636383,108.2321749
3, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0636383,108.2321749
4, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0636383,108.2321749
5, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0636383,108.2321749
6, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0636383,108.2321749
7, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0636383,108.2321749
8, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0636383,108.2321749
9, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0636383,108.2321749
10, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0636383,108.2321749
11, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0636383,108.2321749
12, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0636383,108.2321749
13, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0636383,108.2321749
14, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0636383,108.2321749
15, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0636964,108.232156
16, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0636483,108.2322082
17, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0636583,108.2322414
18, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0636683,108.2322747
19, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0636783,108.232308
20, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0636883,108.2323413
21, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0637582,108.2323551
22, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0636991,108.2323775
23, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0637,108.2323804
24, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0637009,108.2323833
25, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.063763,108.232385
26, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0637026,108.2323891
27, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.063768,108.232371
28, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0637035,108.232392
29, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0637035,108.232392
30, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0637035,108.232392
31, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0637035,108.232392
32, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0638185,108.2327904
33, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0638185,108.2327904
34, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0638185,108.2327904
35, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0637896,108.2327986
36, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0638201,108.2327963
37, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0638893,108.2327765
38, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0638257,108.2328177
39, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0639019,108.2328189
40, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0638377,108.2328629
41, Phùng Khắc Khoan, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.063916,108.2328661
1, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0859797,108.2288689
1, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0859797,108.2288689
3, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0859797,108.2288689
4, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0859797,108.2288689
5, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0859798,108.2289222
6, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0859584,108.228869
7, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0859372,108.228869
8, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0859372,108.228869
9, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0859372,108.228869
10, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0859297,108.228869
11, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.08429,108.228938
12, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0888658,108.2287673
13, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0859074,108.2289194
14, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.085871,108.2288693
15, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0858348,108.2288694
16, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0857986,108.2288695
17, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0857625,108.2288697
18, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0857263,108.2288698
19, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0856901,108.22887
20, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.085654,108.2288701
21, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0856178,108.2288703
22, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0855816,108.2288704
23, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0855454,108.2288706
24, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0855093,108.2288707
25, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0854731,108.2288708
26, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0854369,108.228871
27, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0854009,108.2288996
28, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0852379,108.228872
29, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0850751,108.2288748
30, Trần Hưng Đạo, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0622218,108.2301998
31, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0847495,108.2288803
32, Trần Hưng Đạo, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0622125,108.2300932
33, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0847495,108.2288803
34, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.08452,108.2288781
35, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.08429,108.228938
36, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.08429,108.228938
37, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0830335,108.2291205
38, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.08429,108.228938
39, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0827128,108.2288734
40, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0826878,108.228873
41, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0826629,108.2288726
42, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0826379,108.2288723
43, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.082613,108.2288719
44, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.082588,108.2288715
45, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.082563,108.2288712
46, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0825381,108.2288708
47, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0825103,108.2290734
48, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0824548,108.2288696
49, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0823966,108.2288687
50, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0823966,108.2288687
51, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0823966,108.2288687
52, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.082357,108.2288686
53, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0823174,108.2288684
54, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.08429,108.228938
55, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0822381,108.2288682
56, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.08429,108.228938
57, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0821589,108.2288679
58, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.08429,108.228938
59, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.08429,108.228938
60, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.08204,108.2288675
61, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0820004,108.2288674
62, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0820004,108.2288674
63, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0819239,108.229045
64, Trần Hưng Đạo, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0622125,108.2300932
65, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0819059,108.2290428
66, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.08429,108.228938
67, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.08429,108.228938
68, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.08429,108.228938
69, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.08429,108.228938
70, Trần Hưng Đạo, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0622125,108.2300932
71, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.08429,108.228938
72, Trần Hưng Đạo, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam,16.0622125,108.2300932
73, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0817594,108.229046
74, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.08429,108.228938
75, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0817183,108.2290462
76, Trần Hưng Đạo, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0558059,108.2323849
77, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0816772,108.2290465
78, Trần Hưng Đạo, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam,16.0558059,108.2323849
79, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0816359,108.2290099
80, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0812612,108.2287942
81, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0815812,108.2290471
82, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.0812612,108.2287934
83, Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, Đà Nẵng, Việt Nam,16.081526,108.2290003
